ticket_id,created_at,title,description,category,subcategory,priority,department,resolution,confidence_score,escalation_required,repeat_issue,automation_candidate,environment,source_channel,affected_service,sla_hours,resolver_group,similar_ticket_hint,kb_article,resolution_steps,sentiment,user_impact
INC-0649,2026-01-26 08:35:00,Replication lag on Redis Cache reporting replica,Redis Cache tablespace is 98% full. Insert operations failing. Application throwing database write errors.,Database,Schema Migration Failure,High,DBA,"Identified conflicting lock order, applied row-level locking with timeout, retried failed transactions.",0.94,false,true,false,Staging,Phone,Redis Cache,8,DBA,deadlock order processing transaction,KB-DB-028,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Urgent,Team
INC-0665,2026-01-26 22:46:00,Bandwidth saturation on uplink to DNS Server,Distribution switch port hosting DNS Server segment showing CRC errors and interface flaps.,Network,Firewall Misconfiguration,High,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.81,false,false,false,VPN,Email,DNS Server,12,NOC,bandwidth saturation internet uplink,KB-NET-010,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Urgent,Department
INC-0064,2026-01-05 15:39:00,Load balancer health check failing for Backup Agent,The Backup Agent is experiencing critical resource exhaustion. Monitoring alerts fired at 10:02. Users reported degraded performance.,Infrastructure,VM Provisioning,High,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.69,false,true,false,Dev,Phone,Backup Agent,8,InfraOps,disk full server,KB-INF-007,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Urgent,Department
INC-0731,2026-01-29 06:44:00,DNS resolution failure impacting DNS Server,Internet uplink to DNS Server saturated at 98% during business hours. Streaming and backups competing.,Network,BGP Route Flap,Medium,NOC,"Adjusted VPN tunnel keepalive, corrected MTU mismatch, monitored session stability for 2 hours.",0.55,true,true,false,VPN,Chat,DNS Server,12,NOC,bandwidth saturation internet uplink,KB-NET-020,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Neutral,Team
INC-0553,2026-01-22 22:57:00,Deadlock detected on Analytics Warehouse transaction,Order analytics dashboard timing out because Analytics Warehouse reporting query exceeds 60 seconds. Missing index suspected.,Database,Backup Integrity Failure,High,DBA,"Restarted replication worker, cleared blocking lock, resynced replica, validated lag under 5 seconds.",0.61,true,false,false,Prod,Chat,Analytics Warehouse,8,DBA,deadlock order processing transaction,KB-DB-033,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Frustrated,Org-wide
INC-0012,2026-01-03 19:33:00,Memory leak detected on NFS Storage,ESXi host managing NFS Storage became unresponsive. VMs migrated but need root cause analysis.,Infrastructure,Compute Performance,Critical,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.74,true,false,false,Staging,Portal,NFS Storage,8,InfraOps,memory leak service,KB-INF-031,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Urgent,Team
INC-0449,2026-01-19 07:09:00,SSL certificate expired on Identity Provider,EDR flagged encoded PowerShell execution on Identity Provider. Process spawned from user context. Possible malware dropper.,Security,Ransomware Alert,High,SOC,"Renewed certificate, updated load balancer config, validated HTTPS handshake.",0.68,false,true,false,Prod,Chat,Identity Provider,4,SOC,privilege escalation sudo,KB-SEC-042,1. Block source IPs in firewall; 2. Enable conditional access; 3. Force MFA; 4. Notify account owner; 5. Review auth logs,Urgent,Department
INC-0383,2026-01-16 22:57:00,PDF export failing on Invoice Service,Mobile app for Invoice Service crashes on launch for iOS 17 users after the v2.1.4 release.,Application,Data Sync Failure,High,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.65,false,true,false,Staging,Phone,Invoice Service,12,App Support,notification service credentials expired,KB-APP-006,1. Run EXPLAIN ANALYZE; 2. Identify missing index; 3. Add index; 4. Rerun query; 5. Monitor dashboard load time,Frustrated,Department
INC-0520,2026-01-21 19:12:00,Multiple failed admin login attempts on Cloud IAM,SIEM rule triggered on Cloud IAM: 47 failed logins in 5 minutes from IPs in Eastern Europe.,Security,Brute Force Attempt,Low,SOC,"Revoked elevated session, reviewed sudo logs, patched sudoers config.",0.7,false,true,false,Cloud,Portal,Cloud IAM,4,SOC,data exfiltration dlp alert,KB-SEC-049,1. Quarantine emails; 2. Block domain in proxy; 3. Notify affected users; 4. Reset credentials if clicked; 5. Update filter rules,Urgent,Single User
INC-0793,2026-01-31 11:27:00,Bandwidth saturation on uplink to Distribution Switch,Internet uplink to Distribution Switch saturated at 98% during business hours. Streaming and backups competing.,Network,DNS Resolution Failure,Critical,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.96,false,true,true,VPN,Phone,Distribution Switch,12,NOC,vpn disconnect every 10 minutes branch office,KB-NET-036,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Frustrated,Department
INC-0689,2026-01-27 19:00:00,Switch port failure affecting Distribution Switch segment,Internet uplink to Distribution Switch saturated at 98% during business hours. Streaming and backups competing.,Network,Bandwidth Saturation,Medium,NOC,"Replaced SFP module on distribution switch, reconfigured port, verified no CRC errors.",0.66,false,false,false,Prod,Email,Distribution Switch,12,NOC,dhcp lease exhaustion subnet,KB-NET-009,1. nslookup internal host; 2. Check DNS service status; 3. Restart resolver; 4. Flush client cache; 5. Validate resolution,Frustrated,Team
INC-0686,2026-01-27 16:31:00,DNS resolution failure impacting Core Firewall,Remote staff at branch report repeated Core Firewall disconnects every 10 to 15 minutes since morning.,Network,VPN Connectivity,High,NOC,"Adjusted VPN tunnel keepalive, corrected MTU mismatch, monitored session stability for 2 hours.",0.88,false,false,false,VPN,Phone,Core Firewall,12,NOC,dhcp lease exhaustion subnet,KB-NET-014,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Frustrated,Department
INC-0641,2026-01-26 01:43:00,Backup verification failed for Redis Cache,Order analytics dashboard timing out because Redis Cache reporting query exceeds 60 seconds. Missing index suspected.,Database,Index Corruption,Critical,DBA,"Added composite index on date and status columns, rewrote subquery, reduced execution time from 60s to 0.9s.",0.61,true,false,false,Prod,Portal,Redis Cache,8,DBA,flyway migration failed constraint,KB-DB-005,1. Run EXPLAIN ANALYZE; 2. Identify sequential scan; 3. CREATE INDEX CONCURRENTLY; 4. Re-run query; 5. Monitor execution plan,Neutral,Org-wide
INC-0535,2026-01-22 08:10:00,Deadlock detected on Analytics Warehouse transaction,Analytics Warehouse tablespace is 98% full. Insert operations failing. Application throwing database write errors.,Database,Index Corruption,Low,DBA,"Identified conflicting lock order, applied row-level locking with timeout, retried failed transactions.",0.67,false,false,false,Staging,Chat,Analytics Warehouse,8,DBA,replica lag stale reporting data,KB-DB-007,1. Query pg_locks; 2. Identify conflicting PIDs; 3. Terminate deadlock; 4. Adjust locking strategy; 5. Test transaction flow,Urgent,Single User
INC-0365,2026-01-16 07:18:00,Email notifications not sending from ERP System,Data entered in ERP System is not propagating to the downstream analytics pipeline causing stale reports.,Application,Authentication Bug,Medium,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.64,true,false,false,Prod,Portal,ERP System,12,App Support,slow dashboard query timeout,KB-APP-015,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Neutral,Org-wide
INC-0932,2026-02-05 09:19:00,Incorrect RBAC role on HRMS giving excess access,User onboarding completed but HRMS access role was not provisioned in the identity system.,Access Management,Account Lockout,Low,IAM Helpdesk,"Disabled account, revoked VPN and SaaS group memberships, initiated access audit review.",0.94,false,false,false,Prod,Email,HRMS,24,IAM Helpdesk,mfa device lost admin locked,KB-IAM-004,1. Verify identity in HR system; 2. Assign role in IAM; 3. Sync group memberships; 4. Test login; 5. Notify user,Frustrated,Org-wide
INC-0706,2026-01-28 09:29:00,Bandwidth saturation on uplink to WiFi Controller,Remote staff at branch report repeated WiFi Controller disconnects every 10 to 15 minutes since morning.,Network,Firewall Misconfiguration,Medium,NOC,"Expanded DHCP scope by 50 addresses, reduced lease time, identified and removed stale reservations.",0.75,false,true,false,VPN,Chat,WiFi Controller,12,NOC,dns resolution failure internal hostname,KB-NET-037,1. Run continuous ping; 2. Check switch interface counters; 3. Move cable to spare port; 4. Retest; 5. Replace module if needed,Frustrated,Org-wide
INC-0165,2026-01-09 05:35:00,Hypervisor unresponsive for CI/CD Pipeline,ESXi host managing CI/CD Pipeline became unresponsive. VMs migrated but need root cause analysis.,Infrastructure,Hypervisor Issue,High,InfraOps,"Rebooted ESXi host after clearing HA alarm, validated VM availability.",0.94,false,true,false,Staging,Email,CI/CD Pipeline,8,InfraOps,disk full server,KB-INF-008,1. Identify high-CPU pod; 2. Review resource requests/limits; 3. Tune HPA thresholds; 4. Drain node; 5. Rebalance workloads,Urgent,Org-wide
INC-0781,2026-01-31 00:48:00,DNS resolution failure impacting Branch VPN,Post-change window the Branch VPN is blocking port 443 traffic from app servers to payment API.,Network,Bandwidth Saturation,Medium,NOC,"Restarted DNS resolver service, flushed cache, validated A and CNAME records.",0.87,false,true,false,Prod,Portal,Branch VPN,12,NOC,dhcp lease exhaustion subnet,KB-NET-032,1. Check VPN logs; 2. Test ping with large packet; 3. Adjust MTU to 1400; 4. Update keepalive; 5. Monitor stability,Urgent,Org-wide
INC-0548,2026-01-22 18:57:00,Index corruption detected on Reporting DB,Reporting DB tablespace is 98% full. Insert operations failing. Application throwing database write errors.,Database,Replication Issue,Medium,DBA,"Identified conflicting lock order, applied row-level locking with timeout, retried failed transactions.",0.91,false,false,false,Prod,Chat,Reporting DB,8,DBA,replica lag stale reporting data,KB-DB-035,1. Query pg_locks; 2. Identify conflicting PIDs; 3. Terminate deadlock; 4. Adjust locking strategy; 5. Test transaction flow,Neutral,Org-wide
INC-0312,2026-01-14 10:03:00,Email notifications not sending from Payment Gateway,The Payment Gateway invoice export feature generates a 500 Internal Server Error when PDFs exceed 2 MB.,Application,Document Generation,High,App Support,"Fixed null pointer in PDF template renderer, redeployed document service.",0.61,true,false,false,Staging,Email,Payment Gateway,12,App Support,pdf export internal server error,KB-APP-015,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Urgent,Org-wide
INC-0267,2026-01-12 20:02:00,API timeout when calling Reporting Dashboard endpoint,Mobile app for Reporting Dashboard crashes on launch for iOS 17 users after the v2.1.4 release.,Application,UI Rendering Issue,High,App Support,"Fixed broken Kafka consumer group offset, reprocessed missed messages.",0.74,false,false,false,Staging,Phone,Reporting Dashboard,12,App Support,slow dashboard query timeout,KB-APP-005,1. Check app logs; 2. Identify error trace; 3. Rollback middleware; 4. Clear cache; 5. Smoke test login,Neutral,Department
INC-0880,2026-02-03 12:55:00,User locked out of VPN Access after password attempt,Project lead requesting temporary admin access to VPN Access for quarterly audit activity.,Access Management,Privileged Account Request,Medium,IAM Helpdesk,"Created time-limited privileged access with audit logging enabled, notified CISO.",0.97,false,true,false,Prod,Chat,VPN Access,24,IAM Helpdesk,saml sso assertion mismatch,KB-IAM-017,1. Verify user identity via manager; 2. Issue MFA bypass; 3. Enroll new device; 4. Revoke old device; 5. Send confirmation,Neutral,Team
INC-0560,2026-01-23 05:26:00,Connection pool exhausted on Redis Cache,Flyway migration V42 failed on Redis Cache due to constraint violation in production schema.,Database,Index Corruption,Medium,DBA,"Increased pgBouncer pool size, tuned max_connections, optimised long-running queries.",0.62,true,false,false,Staging,Portal,Redis Cache,8,DBA,replica lag stale reporting data,KB-DB-003,1. Query pg_locks; 2. Identify conflicting PIDs; 3. Terminate deadlock; 4. Adjust locking strategy; 5. Test transaction flow,Neutral,Department
INC-0073,2026-01-05 23:21:00,OS patch failed on Payroll Server,ESXi host managing Payroll Server became unresponsive. VMs migrated but need root cause analysis.,Infrastructure,Backup Failure,High,InfraOps,"Rolled back kernel patch, rebooted server, validated service health.",0.88,false,true,false,Staging,Portal,Payroll Server,8,InfraOps,os patch failure vm,KB-INF-008,1. Boot into rescue mode; 2. Identify failed kernel; 3. Rollback with grub; 4. Reboot; 5. Validate services,Urgent,Team
